p1,p2,label_x,label_y,cat
http://purl.obolibrary.org/obo/HP_0100625,http://purl.obolibrary.org/obo/MP_0001267,Enlarged thorax (HPO),enlarged chest (MPO),logical
http://purl.obolibrary.org/obo/MP_0006121,http://purl.obolibrary.org/obo/HP_0004382,calcified mitral valve (MPO),Mitral valve calcification (HPO),logical
http://purl.obolibrary.org/obo/FBcv_0000398,http://purl.obolibrary.org/obo/WBPhenotype_0002564,memory defective (DPO),associative memory phenotype (WBP),logical
http://purl.obolibrary.org/obo/ZP_0104033,http://purl.obolibrary.org/obo/WBPhenotype_0002564,"memory process quality, abnormal (ZPO)",associative memory phenotype (WBP),logical
http://purl.obolibrary.org/obo/HP_0001635,http://purl.obolibrary.org/obo/ZP_0000230,Congestive heart failure (HPO),"heart contraction decreased rate, abnormal (ZPO)",logical
http://purl.obolibrary.org/obo/MP_0002901,http://purl.obolibrary.org/obo/HP_0012365,increased urine phosphate level (MPO),Hypophosphaturia (HPO),logical
http://purl.obolibrary.org/obo/ZP_0016611,http://purl.obolibrary.org/obo/ZP_0005153,"somite whole organism absent, abnormal (ZPO)","somite trunk absent, abnormal (ZPO)",logical
http://purl.obolibrary.org/obo/ZP_0004400,http://purl.obolibrary.org/obo/ZP_0005153,"somite absent, abnormal (ZPO)","somite trunk absent, abnormal (ZPO)",logical
http://purl.obolibrary.org/obo/ZP_0005153,http://purl.obolibrary.org/obo/ZP_0016611,"somite trunk absent, abnormal (ZPO)","somite whole organism absent, abnormal (ZPO)",logical
http://purl.obolibrary.org/obo/ZP_0004400,http://purl.obolibrary.org/obo/ZP_0016611,"somite absent, abnormal (ZPO)","somite whole organism absent, abnormal (ZPO)",logical
http://purl.obolibrary.org/obo/ZP_0005153,http://purl.obolibrary.org/obo/ZP_0004400,"somite trunk absent, abnormal (ZPO)","somite absent, abnormal (ZPO)",logical
http://purl.obolibrary.org/obo/ZP_0016611,http://purl.obolibrary.org/obo/ZP_0004400,"somite whole organism absent, abnormal (ZPO)","somite absent, abnormal (ZPO)",logical
http://purl.obolibrary.org/obo/HP_0005343,http://purl.obolibrary.org/obo/MP_0003617,Hypoplasia of the bladder (HPO),urinary bladder hypoplasia (MPO),logical
http://purl.obolibrary.org/obo/ZP_0108265,http://purl.obolibrary.org/obo/ZP_0110132,"nephron quality, abnormal (ZPO)","mesonephric nephron quality, abnormal (ZPO)",logical
http://purl.obolibrary.org/obo/ZP_0110132,http://purl.obolibrary.org/obo/ZP_0108265,"mesonephric nephron quality, abnormal (ZPO)","nephron quality, abnormal (ZPO)",logical
http://purl.obolibrary.org/obo/FBcv_0000436,http://purl.obolibrary.org/obo/ZP_0012634,sex-determination defective (DPO),"sex determination process quality, abnormal (ZPO)",logical
http://purl.obolibrary.org/obo/WBPhenotype_0000822,http://purl.obolibrary.org/obo/ZP_0012634,sex determination variant (WBP),"sex determination process quality, abnormal (ZPO)",logical
http://purl.obolibrary.org/obo/FBcv_0000436,http://purl.obolibrary.org/obo/WBPhenotype_0000822,sex-determination defective (DPO),sex determination variant (WBP),logical
http://purl.obolibrary.org/obo/ZP_0012634,http://purl.obolibrary.org/obo/WBPhenotype_0000822,"sex determination process quality, abnormal (ZPO)",sex determination variant (WBP),logical
http://purl.obolibrary.org/obo/MP_0012336,http://purl.obolibrary.org/obo/HP_0100512,decreased vitamin D level (MPO),Low levels of vitamin D (HPO),logical
http://purl.obolibrary.org/obo/ZP_0008198,http://purl.obolibrary.org/obo/MP_0008261,"male meiotic nuclear division arrested, abnormal (ZPO)",arrest of male meiosis (MPO),logical
http://purl.obolibrary.org/obo/ZP_0104682,http://purl.obolibrary.org/obo/ZP_0023050,"blood vessel endothelial cell dorsal aorta absent, abnormal (ZPO)","endothelial cell dorsal aorta absent, abnormal (ZPO)",logical
http://purl.obolibrary.org/obo/ZP_0023050,http://purl.obolibrary.org/obo/ZP_0104682,"endothelial cell dorsal aorta absent, abnormal (ZPO)","blood vessel endothelial cell dorsal aorta absent, abnormal (ZPO)",logical
http://purl.obolibrary.org/obo/ZP_0000676,http://purl.obolibrary.org/obo/XPO_0103642,"cell population proliferation increased rate, abnormal (ZPO)",increased cell population proliferation (XPO),logical
http://purl.obolibrary.org/obo/WBPhenotype_0000172,http://purl.obolibrary.org/obo/XPO_0103642,cell proliferation increased (WBP),increased cell population proliferation (XPO),logical
http://purl.obolibrary.org/obo/HP_0010764,http://purl.obolibrary.org/obo/MP_0013898,Short eyelashes (HPO),short eyelid cilia (MPO),logical
http://purl.obolibrary.org/obo/XPO_0140036,http://purl.obolibrary.org/obo/XPO_0140745,abnormally necrotic eye primordium (XPO),abnormally necrotic optic field (XPO),logical
http://purl.obolibrary.org/obo/XPO_0140745,http://purl.obolibrary.org/obo/XPO_0140036,abnormally necrotic optic field (XPO),abnormally necrotic eye primordium (XPO),logical
http://purl.obolibrary.org/obo/ZP_0000304,http://purl.obolibrary.org/obo/WBPhenotype_0000173,"cell population proliferation decreased occurrence, abnormal (ZPO)",cell proliferation reduced (WBP),logical
http://purl.obolibrary.org/obo/HP_0006261,http://purl.obolibrary.org/obo/MP_0030813,Abnormal phalangeal joint morphology of the hand (HPO),abnormal hand interphalangeal joint morphology (MPO),logical
http://purl.obolibrary.org/obo/HP_0001883,http://purl.obolibrary.org/obo/MP_0000576,Talipes (HPO),clubfoot (MPO),logical
http://purl.obolibrary.org/obo/MP_0004792,http://purl.obolibrary.org/obo/WBPhenotype_0001669,abnormal synaptic vesicle number (MPO),presynaptic vesicle number variant (WBP),logical
http://purl.obolibrary.org/obo/HP_0100738,http://purl.obolibrary.org/obo/ZP_0102722,Abnormal eating behavior (HPO),"eating behavior process quality, abnormal (ZPO)",logical
http://purl.obolibrary.org/obo/HP_0008322,http://purl.obolibrary.org/obo/WBPhenotype_0001401,Abnormal mitochondrial morphology (HPO),mitochondria morphology variant (WBP),logical
http://purl.obolibrary.org/obo/MP_0006035,http://purl.obolibrary.org/obo/WBPhenotype_0001401,abnormal mitochondrion morphology (MPO),mitochondria morphology variant (WBP),logical
http://purl.obolibrary.org/obo/WBPhenotype_0000047,http://purl.obolibrary.org/obo/ZP_0001587,gastrulation variant (WBP),"gastrulation process quality, abnormal (ZPO)",logical
http://purl.obolibrary.org/obo/XPO_0103444,http://purl.obolibrary.org/obo/ZP_0001587,abnormal gastrulation (XPO),"gastrulation process quality, abnormal (ZPO)",logical
http://purl.obolibrary.org/obo/WBPhenotype_0000047,http://purl.obolibrary.org/obo/XPO_0103444,gastrulation variant (WBP),abnormal gastrulation (XPO),logical
http://purl.obolibrary.org/obo/ZP_0001587,http://purl.obolibrary.org/obo/XPO_0103444,"gastrulation process quality, abnormal (ZPO)",abnormal gastrulation (XPO),logical
http://purl.obolibrary.org/obo/HP_0004398,http://purl.obolibrary.org/obo/MP_0003300,Peptic ulcer (HPO),gastrointestinal ulcer (MPO),logical
http://purl.obolibrary.org/obo/HP_3000052,http://purl.obolibrary.org/obo/MP_0003056,Abnormality of hyoid bone (HPO),abnormal hyoid bone morphology (MPO),logical
http://purl.obolibrary.org/obo/HP_0011323,http://purl.obolibrary.org/obo/MP_0000114,Cleft of chin (HPO),cleft chin (MPO),logical
http://purl.obolibrary.org/obo/ZP_0006265,http://purl.obolibrary.org/obo/ZP_0008171,"eye photoreceptor cell retinal photoreceptor layer disorganized, abnormal (ZPO)","photoreceptor cell retina disorganized, abnormal (ZPO)",logical
http://purl.obolibrary.org/obo/MP_0001516,http://purl.obolibrary.org/obo/ZP_0000207,abnormal motor coordination/balance (MPO),"neuromuscular process controlling balance quality, abnormal (ZPO)",logical
http://purl.obolibrary.org/obo/ZP_0008599,http://purl.obolibrary.org/obo/ZP_0014900,"spinal cord interneuron increased amount, abnormal (ZPO)","CNS interneuron spinal cord increased amount, abnormal (ZPO)",logical
http://purl.obolibrary.org/obo/ZP_0014900,http://purl.obolibrary.org/obo/ZP_0008599,"CNS interneuron spinal cord increased amount, abnormal (ZPO)","spinal cord interneuron increased amount, abnormal (ZPO)",logical
http://purl.obolibrary.org/obo/HP_0008208,http://purl.obolibrary.org/obo/MP_0003493,Parathyroid hyperplasia (HPO),parathyroid gland hyperplasia (MPO),logical
http://purl.obolibrary.org/obo/MP_0003417,http://purl.obolibrary.org/obo/ZP_0004198,premature endochondral bone ossification (MPO),"endochondral ossification premature, abnormal (ZPO)",logical
http://purl.obolibrary.org/obo/WBPhenotype_0001826,http://purl.obolibrary.org/obo/ZP_0021180,RNA degradation variant (WBP),"RNA catabolic process process quality, abnormal (ZPO)",logical
http://purl.obolibrary.org/obo/ZP_0009445,http://purl.obolibrary.org/obo/MP_0003419,"endochondral ossification delayed, abnormal (ZPO)",delayed endochondral bone ossification (MPO),logical
http://purl.obolibrary.org/obo/MP_0003419,http://purl.obolibrary.org/obo/ZP_0009445,delayed endochondral bone ossification (MPO),"endochondral ossification delayed, abnormal (ZPO)",logical
http://purl.obolibrary.org/obo/ZP_0000874,http://purl.obolibrary.org/obo/ZP_0010902,"cleithrum decreased length, abnormal (ZPO)","cleithrum pectoral fin decreased length, abnormal (ZPO)",logical
http://purl.obolibrary.org/obo/ZP_0010902,http://purl.obolibrary.org/obo/ZP_0000874,"cleithrum pectoral fin decreased length, abnormal (ZPO)","cleithrum decreased length, abnormal (ZPO)",logical
http://purl.obolibrary.org/obo/ZP_0006859,http://purl.obolibrary.org/obo/WBPhenotype_0001015,"developmental growth process quality, abnormal (ZPO)",developmental growth variant (WBP),logical
http://purl.obolibrary.org/obo/ZP_0001061,http://purl.obolibrary.org/obo/ZP_0010903,"scapulocoracoid decreased size, abnormal (ZPO)","scapulocoracoid pectoral fin decreased size, abnormal (ZPO)",logical
http://purl.obolibrary.org/obo/ZP_0010903,http://purl.obolibrary.org/obo/ZP_0001061,"scapulocoracoid pectoral fin decreased size, abnormal (ZPO)","scapulocoracoid decreased size, abnormal (ZPO)",logical
http://purl.obolibrary.org/obo/PHIPO_0000379,http://purl.obolibrary.org/obo/PHIPO_0000925,abnormal cell wall organization (PHIPO),abnormal cell wall organization or biogenesis (PHIPO),logical
http://purl.obolibrary.org/obo/PHIPO_0000925,http://purl.obolibrary.org/obo/PHIPO_0000379,abnormal cell wall organization or biogenesis (PHIPO),abnormal cell wall organization (PHIPO),logical
http://purl.obolibrary.org/obo/HP_0004382,http://purl.obolibrary.org/obo/MP_0006121,Mitral valve calcification (HPO),calcified mitral valve (MPO),logical
http://purl.obolibrary.org/obo/ZP_0005992,http://purl.obolibrary.org/obo/ZP_0006134,"cell retinal inner nuclear layer decreased amount, abnormal (ZPO)","cell retinal inner nuclear layer decreased amount, abnormal (ZPO)",logical
http://purl.obolibrary.org/obo/ZP_0009209,http://purl.obolibrary.org/obo/XPO_0133399,"cysteine-type endopeptidase activity increased rate, abnormal (ZPO)",increased cysteine-type endopeptidase activity (XPO),logical
http://purl.obolibrary.org/obo/XPO_0133399,http://purl.obolibrary.org/obo/ZP_0009209,increased cysteine-type endopeptidase activity (XPO),"cysteine-type endopeptidase activity increased rate, abnormal (ZPO)",logical
http://purl.obolibrary.org/obo/HP_0012675,http://purl.obolibrary.org/obo/MP_0020365,Iron accumulation in brain (HPO),increased brain iron level (MPO),logical
http://purl.obolibrary.org/obo/ZP_0005310,http://purl.obolibrary.org/obo/MP_0012177,"head development delayed, abnormal (ZPO)",delayed head development (MPO),logical
http://purl.obolibrary.org/obo/HP_0012676,http://purl.obolibrary.org/obo/MP_0011214,Copper accumulation in brain (HPO),increased brain copper level (MPO),logical
http://purl.obolibrary.org/obo/MP_0010059,http://purl.obolibrary.org/obo/HP_0040326,olfactory bulb hypoplasia (MPO),Hypoplasia of the olfactory bulb (HPO),logical
http://purl.obolibrary.org/obo/MP_0000819,http://purl.obolibrary.org/obo/HP_0040327,abnormal olfactory bulb morphology (MPO),Abnormal morphology of the olfactory bulb (HPO),logical
http://purl.obolibrary.org/obo/HP_0001900,http://purl.obolibrary.org/obo/MP_0005564,Increased hemoglobin (HPO),increased hemoglobin content (MPO),logical
http://purl.obolibrary.org/obo/MP_0005564,http://purl.obolibrary.org/obo/HP_0001900,increased hemoglobin content (MPO),Increased hemoglobin (HPO),logical
http://purl.obolibrary.org/obo/MP_0004690,http://purl.obolibrary.org/obo/HP_0003175,ischium hypoplasia (MPO),Hypoplastic ischia (HPO),logical
http://purl.obolibrary.org/obo/HP_0040327,http://purl.obolibrary.org/obo/MP_0000819,Abnormal morphology of the olfactory bulb (HPO),abnormal olfactory bulb morphology (MPO),logical
http://purl.obolibrary.org/obo/HP_0003154,http://purl.obolibrary.org/obo/MP_0001748,Increased circulating ACTH level (HPO),increased circulating adrenocorticotropin level (MPO),logical
http://purl.obolibrary.org/obo/HP_0100512,http://purl.obolibrary.org/obo/MP_0012336,Low levels of vitamin D (HPO),decreased vitamin D level (MPO),logical
http://purl.obolibrary.org/obo/ZP_0021837,http://purl.obolibrary.org/obo/ZP_0014991,"testis male organism increased amount, abnormal (ZPO)","testis increased amount, abnormal (ZPO)",logical
http://purl.obolibrary.org/obo/ZP_0014991,http://purl.obolibrary.org/obo/ZP_0021837,"testis increased amount, abnormal (ZPO)","testis male organism increased amount, abnormal (ZPO)",logical
http://purl.obolibrary.org/obo/XPO_0125914,http://purl.obolibrary.org/obo/XPO_0125666,absent trigeminal ganglion (XPO),absent gasserian ganglion (XPO),logical
http://purl.obolibrary.org/obo/XPO_0125666,http://purl.obolibrary.org/obo/XPO_0125914,absent gasserian ganglion (XPO),absent trigeminal ganglion (XPO),logical
http://purl.obolibrary.org/obo/HP_0008724,http://purl.obolibrary.org/obo/MP_0005158,Hypoplasia of the ovary (HPO),ovary hypoplasia (MPO),logical
http://purl.obolibrary.org/obo/WBPhenotype_0000913,http://purl.obolibrary.org/obo/MP_0004272,basal lamina morphology variant (WBP),abnormal basement membrane morphology (MPO),logical
http://purl.obolibrary.org/obo/MP_0008528,http://purl.obolibrary.org/obo/HP_0000113,polycystic kidney (MPO),Polycystic kidney dysplasia (HPO),logical
http://purl.obolibrary.org/obo/ZP_0001078,http://purl.obolibrary.org/obo/ZP_0004549,"fin fold actinotrichium decreased amount, abnormal (ZPO)","actinotrichium decreased amount, abnormal (ZPO)",logical
http://purl.obolibrary.org/obo/ZP_0004549,http://purl.obolibrary.org/obo/ZP_0001078,"actinotrichium decreased amount, abnormal (ZPO)","fin fold actinotrichium decreased amount, abnormal (ZPO)",logical
http://purl.obolibrary.org/obo/ZP_0001295,http://purl.obolibrary.org/obo/ZP_0006033,"endothelial cell dorsal aorta decreased amount, abnormal (ZPO)","blood vessel endothelial cell dorsal aorta decreased amount, abnormal (ZPO)",logical
http://purl.obolibrary.org/obo/ZP_0006033,http://purl.obolibrary.org/obo/ZP_0001295,"blood vessel endothelial cell dorsal aorta decreased amount, abnormal (ZPO)","endothelial cell dorsal aorta decreased amount, abnormal (ZPO)",logical
http://purl.obolibrary.org/obo/WBPhenotype_0000186,http://purl.obolibrary.org/obo/ZP_0103694,oogenesis variant (WBP),"oocyte development process quality, abnormal (ZPO)",logical
http://purl.obolibrary.org/obo/WBPhenotype_0000182,http://purl.obolibrary.org/obo/ZP_0004939,apoptosis reduced (WBP),"apoptotic process decreased occurrence, abnormal (ZPO)",logical
http://purl.obolibrary.org/obo/ZP_0011149,http://purl.obolibrary.org/obo/FBcv_0000395,"locomotor rhythm process quality, abnormal (ZPO)",locomotor rhythm defective (DPO),logical
http://purl.obolibrary.org/obo/MP_0006188,http://purl.obolibrary.org/obo/HP_0007862,calcified retina (MPO),Retinal calcification (HPO),logical
http://purl.obolibrary.org/obo/HP_0002849,http://purl.obolibrary.org/obo/MP_0008523,Absence of lymph node germinal center (HPO),absent lymph node germinal center (MPO),logical
http://purl.obolibrary.org/obo/HP_0003175,http://purl.obolibrary.org/obo/MP_0004690,Hypoplastic ischia (HPO),ischium hypoplasia (MPO),logical
http://purl.obolibrary.org/obo/ZP_0007066,http://purl.obolibrary.org/obo/ZP_0004504,"hepatocyte liver apoptotic, abnormal (ZPO)","hepatocyte apoptotic, abnormal (ZPO)",logical
http://purl.obolibrary.org/obo/ZP_0004504,http://purl.obolibrary.org/obo/ZP_0007066,"hepatocyte apoptotic, abnormal (ZPO)","hepatocyte liver apoptotic, abnormal (ZPO)",logical
http://purl.obolibrary.org/obo/WBPhenotype_0000812,http://purl.obolibrary.org/obo/ZP_0017152,germ cell development variant (WBP),"germ cell development process quality, abnormal (ZPO)",logical
http://purl.obolibrary.org/obo/MP_0001931,http://purl.obolibrary.org/obo/ZP_0015022,abnormal oogenesis (MPO),"oogenesis quality, abnormal (ZPO)",logical
http://purl.obolibrary.org/obo/MP_0001073,http://purl.obolibrary.org/obo/HP_3000047,abnormal glossopharyngeal nerve morphology (MPO),Abnormal glossopharyngeal nerve morphology (HPO),logical
